#=Quote,EventSymbol,EventTime,BidTime,BidExchangeCode,BidPrice,BidSize,AskTime,AskExchangeCode,AskPrice,AskSize
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,X,195.74,1,20190807-083834-0500,Q,195.76,2
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,Y,195.74,1,20190807-083834-0500,Q,195.76,2
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,Y,195.74,1,20190807-083834-0500,N,195.77,1
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,X,195.74,2,20190807-083834-0500,N,195.77,1
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,X,195.74,2,20190807-083834-0500,P,195.79,4
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,X,195.74,2,20190807-083834-0500,N,195.79,5
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,X,195.74,2,20190807-083834-0500,P,195.79,4
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,X,195.74,2,20190807-083834-0500,N,195.79,4
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,X,195.74,2,20190807-083834-0500,P,195.79,4
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,N,195.74,3,20190807-083834-0500,P,195.79,4
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,X,195.74,2,20190807-083834-0500,P,195.79,4
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,N,195.74,3,20190807-083834-0500,P,195.79,4
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,N,195.74,3,20190807-083834-0500,N,195.79,4
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,X,195.75,1,20190807-083834-0500,N,195.79,4
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,X,195.75,3,20190807-083834-0500,N,195.79,4
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,X,195.75,3,20190807-083834-0500,P,195.79,3
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,X,195.75,3,20190807-083834-0500,N,195.8,4
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,N,195.75,7,20190807-083834-0500,N,195.8,4
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,N,195.76,1,20190807-083834-0500,N,195.8,4
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,Z,195.76,2,20190807-083834-0500,N,195.8,4
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,Z,195.76,2,20190807-083834-0500,Q,195.81,2
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,Z,195.76,2,20190807-083834-0500,N,195.81,3
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,Z,195.76,2,20190807-083834-0500,N,195.81,4
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,Z,195.76,2,20190807-083834-0500,N,195.81,5
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,Z,195.76,2,20190807-083834-0500,N,195.81,4
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,N,195.76,5,20190807-083834-0500,N,195.81,4
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,N,195.76,6,20190807-083834-0500,N,195.81,4
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,Z,195.76,2,20190807-083834-0500,N,195.81,4
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,Z,195.76,2,20190807-083834-0500,N,195.8,6
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,Z,195.76,2,20190807-083834-0500,N,195.8,7
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,Z,195.76,2,20190807-083834-0500,N,195.8,8
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,N,195.76,2,20190807-083834-0500,N,195.8,8
Quote,AAPL,20190807-083834.515-0500,20190807-083834-0500,Z,195.76,2,20190807-083834-0500,N,195.8,8
Quote,AAPL,20190807-083834.534-0500,20190807-083834-0500,Z,195.76,2,20190807-083834-0500,Q,195.79,1
Quote,AAPL,20190807-083834.534-0500,20190807-083834-0500,Z,195.76,2,20190807-083834-0500,Q,195.79,2
Quote,AAPL,20190807-083834.535-0500,20190807-083834-0500,N,195.76,1,20190807-083834-0500,Q,195.79,2
Quote,AAPL,20190807-083834.535-0500,20190807-083834-0500,N,195.76,1,20190807-083834-0500,Q,195.78,1
Quote,AAPL,20190807-083834.535-0500,20190807-083834-0500,V,195.76,1,20190807-083834-0500,Q,195.78,1
Quote,AAPL,20190807-083834.536-0500,20190807-083834-0500,N,195.75,1,20190807-083834-0500,Q,195.78,1
Quote,AAPL,20190807-083834.536-0500,20190807-083834-0500,N,195.75,1,20190807-083834-0500,N,195.79,8
Quote,AAPL,20190807-083834.536-0500,20190807-083834-0500,Z,195.74,3,20190807-083834-0500,N,195.79,8
Quote,AAPL,20190807-083834.538-0500,20190807-083834-0500,Z,195.74,3,20190807-083834-0500,Q,195.78,1
Quote,AAPL,20190807-083834.538-0500,20190807-083834-0500,Z,195.74,3,20190807-083834-0500,Q,195.78,2
Quote,AAPL,20190807-083834.538-0500,20190807-083834-0500,Z,195.74,3,20190807-083834-0500,Q,195.78,3
Quote,AAPL,20190807-083834.540-0500,20190807-083834-0500,Z,195.74,3,20190807-083834-0500,Q,195.78,2
Quote,AAPL,20190807-083834.540-0500,20190807-083834-0500,Z,195.74,3,20190807-083834-0500,Q,195.78,1
Quote,AAPL,20190807-083834.540-0500,20190807-083834-0500,Z,195.74,3,20190807-083834-0500,V,195.78,1
Quote,AAPL,20190807-083834.541-0500,20190807-083834-0500,Z,195.74,3,20190807-083834-0500,N,195.79,8
Quote,AAPL,20190807-083834.541-0500,20190807-083834-0500,Z,195.74,3,20190807-083834-0500,Q,195.78,1
Quote,AAPL,20190807-083834.541-0500,20190807-083834-0500,Z,195.74,3,20190807-083834-0500,Q,195.78,2
Quote,AAPL,20190807-083834.544-0500,20190807-083834-0500,Z,195.74,3,20190807-083834-0500,Q,195.78,1
Quote,AAPL,20190807-083834.544-0500,20190807-083834-0500,Z,195.74,3,20190807-083834-0500,V,195.78,1
Quote,AAPL,20190807-083834.544-0500,20190807-083834-0500,N,195.76,1,20190807-083834-0500,V,195.78,1
Quote,AAPL,20190807-083834.544-0500,20190807-083834-0500,N,195.76,1,20190807-083834-0500,N,195.79,8
Quote,AAPL,20190807-083834.551-0500,20190807-083834-0500,V,195.76,1,20190807-083834-0500,N,195.79,9
Quote,AAPL,20190807-083834.551-0500,20190807-083834-0500,V,195.76,1,20190807-083834-0500,N,195.79,10
Quote,AAPL,20190807-083834.665-0500,20190807-083834-0500,V,195.76,1,20190807-083834-0500,N,195.79,9
Quote,AAPL,20190807-083834.673-0500,20190807-083834-0500,V,195.76,1,20190807-083834-0500,N,195.79,8
Quote,AAPL,20190807-083834.673-0500,20190807-083834-0500,V,195.76,1,20190807-083834-0500,N,195.79,7
Quote,AAPL,20190807-083834.673-0500,20190807-083834-0500,V,195.76,1,20190807-083834-0500,V,195.79,1
Quote,AAPL,20190807-083834.674-0500,20190807-083834-0500,N,195.76,1,20190807-083834-0500,N,195.8,6
Quote,AAPL,20190807-083834.730-0500,20190807-083834-0500,N,195.76,1,20190807-083834-0500,N,195.8,1
Quote,AAPL,20190807-083834.730-0500,20190807-083834-0500,V,195.76,1,20190807-083834-0500,V,195.8,1
Quote,AAPL,20190807-083834.730-0500,20190807-083834-0500,N,195.77,1,20190807-083834-0500,V,195.8,1
Quote,AAPL,20190807-083834.731-0500,20190807-083834-0500,N,195.77,1,20190807-083834-0500,N,195.81,3
Quote,AAPL,20190807-083834.830-0500,20190807-083834-0500,V,195.77,1,20190807-083834-0500,N,195.81,3
Quote,AAPL,20190807-083834.830-0500,20190807-083834-0500,J,195.75,1,20190807-083834-0500,N,195.81,3
Quote,AAPL,20190807-083834.839-0500,20190807-083834-0500,J,195.75,1,20190807-083834-0500,N,195.8,1
Quote,AAPL,20190807-083834.888-0500,20190807-083834-0500,J,195.75,1,20190807-083834-0500,V,195.8,1
Quote,AAPL,20190807-083834.889-0500,20190807-083834-0500,V,195.75,2,20190807-083834-0500,V,195.8,1
Quote,AAPL,20190807-083834.892-0500,20190807-083834-0500,J,195.75,1,20190807-083834-0500,V,195.8,1
Quote,AAPL,20190807-083834.994-0500,20190807-083834-0500,J,195.75,1,20190807-083834-0500,Q,195.79,1
Quote,AAPL,20190807-083834.994-0500,20190807-083834-0500,J,195.75,1,20190807-083834-0500,Q,195.79,2
Quote,AAPL,20190807-083834.994-0500,20190807-083834-0500,J,195.75,1,20190807-083834-0500,Q,195.79,3
Quote,AAPL,20190807-083834.994-0500,20190807-083834-0500,N,195.75,2,20190807-083834-0500,Q,195.79,3
Quote,AAPL,20190807-083834.994-0500,20190807-083834-0500,N,195.75,3,20190807-083834-0500,Q,195.79,3
Quote,AAPL,20190807-083834.994-0500,20190807-083834-0500,N,195.75,2,20190807-083834-0500,Q,195.79,3
Quote,AAPL,20190807-083834.994-0500,20190807-083834-0500,N,195.76,1,20190807-083834-0500,Q,195.79,3
Quote,AAPL,20190807-083834.995-0500,20190807-083834-0500,V,195.76,1,20190807-083834-0500,Q,195.79,3
Quote,AAPL,20190807-083834.995-0500,20190807-083834-0500,J,195.75,1,20190807-083834-0500,Q,195.79,3
Quote,AAPL,20190807-083835.021-0500,20190807-083834-0500,J,195.75,1,20190807-083835-0500,Q,195.79,2
Quote,AAPL,20190807-083835.021-0500,20190807-083834-0500,J,195.75,1,20190807-083835-0500,Q,195.79,1
Quote,AAPL,20190807-083835.021-0500,20190807-083834-0500,J,195.75,1,20190807-083835-0500,V,195.79,1
Quote,AAPL,20190807-083835.022-0500,20190807-083835-0500,V,195.75,2,20190807-083835-0500,V,195.79,1
Quote,AAPL,20190807-083835.022-0500,20190807-083835-0500,V,195.75,2,20190807-083835-0500,N,195.81,3
Quote,AAPL,20190807-083835.070-0500,20190807-083835-0500,V,195.75,2,20190807-083835-0500,Q,195.79,1
Quote,AAPL,20190807-083835.070-0500,20190807-083835-0500,V,195.75,2,20190807-083835-0500,Q,195.79,2
Quote,AAPL,20190807-083835.070-0500,20190807-083835-0500,V,195.75,2,20190807-083835-0500,Q,195.79,3
Quote,AAPL,20190807-083835.070-0500,20190807-083835-0500,J,195.75,1,20190807-083835-0500,Q,195.79,3
Quote,AAPL,20190807-083835.104-0500,20190807-083835-0500,J,195.75,1,20190807-083835-0500,Q,195.79,2
Quote,AAPL,20190807-083835.160-0500,20190807-083835-0500,J,195.75,1,20190807-083835-0500,Q,195.79,3
Quote,AAPL,20190807-083835.161-0500,20190807-083835-0500,J,195.75,1,20190807-083835-0500,P,195.79,6
Quote,AAPL,20190807-083835.161-0500,20190807-083835-0500,J,195.75,1,20190807-083835-0500,P,195.79,7
Quote,AAPL,20190807-083835.161-0500,20190807-083835-0500,J,195.75,1,20190807-083835-0500,P,195.79,8
Quote,AAPL,20190807-083835.186-0500,20190807-083835-0500,J,195.75,1,20190807-083835-0500,Q,195.79,2
Quote,AAPL,20190807-083835.209-0500,20190807-083835-0500,J,195.75,3,20190807-083835-0500,Q,195.79,2
Quote,AAPL,20190807-083835.209-0500,20190807-083835-0500,J,195.75,3,20190807-083835-0500,N,195.79,2
Quote,AAPL,20190807-083835.228-0500,20190807-083835-0500,J,195.75,3,20190807-083835-0500,Q,195.79,3
Quote,AAPL,20190807-083835.229-0500,20190807-083835-0500,J,195.75,3,20190807-083835-0500,N,195.79,2
Quote,AAPL,20190807-083835.342-0500,20190807-083835-0500,J,195.75,2,20190807-083835-0500,N,195.79,2
Quote,AAPL,20190807-083835.342-0500,20190807-083835-0500,J,195.75,2,20190807-083835-0500,Q,195.79,3
Quote,AAPL,20190807-083835.342-0500,20190807-083835-0500,J,195.75,2,20190807-083835-0500,Q,195.79,4
Quote,AAPL,20190807-083835.342-0500,20190807-083835-0500,J,195.75,2,20190807-083835-0500,Q,195.79,3
Quote,AAPL,20190807-083835.343-0500,20190807-083835-0500,J,195.75,2,20190807-083835-0500,P,195.79,7
Quote,AAPL,20190807-083835.343-0500,20190807-083835-0500,J,195.75,2,20190807-083835-0500,P,195.79,8
Quote,AAPL,20190807-083835.343-0500,20190807-083835-0500,J,195.75,2,20190807-083835-0500,P,195.79,7
Quote,AAPL,20190807-083835.412-0500,20190807-083835-0500,J,195.75,2,20190807-083835-0500,Q,195.79,3
Quote,AAPL,20190807-083835.428-0500,20190807-083835-0500,J,195.75,2,20190807-083835-0500,N,195.79,2
Quote,AAPL,20190807-083835.428-0500,20190807-083835-0500,J,195.75,2,20190807-083835-0500,V,195.79,1
Quote,AAPL,20190807-083835.443-0500,20190807-083835-0500,J,195.75,2,20190807-083835-0500,P,195.8,20
Quote,AAPL,20190807-083835.450-0500,20190807-083835-0500,B,195.75,1,20190807-083835-0500,P,195.8,20
Quote,AAPL,20190807-083835.469-0500,20190807-083835-0500,V,195.75,2,20190807-083835-0500,P,195.8,20
Quote,AAPL,20190807-083835.625-0500,20190807-083835-0500,N,195.75,3,20190807-083835-0500,P,195.8,20
Quote,AAPL,20190807-083835.625-0500,20190807-083835-0500,N,195.75,4,20190807-083835-0500,P,195.8,20
Quote,AAPL,20190807-083835.625-0500,20190807-083835-0500,N,195.76,1,20190807-083835-0500,P,195.8,20
Quote,AAPL,20190807-083835.625-0500,20190807-083835-0500,X,195.76,4,20190807-083835-0500,P,195.8,20
Quote,AAPL,20190807-083835.625-0500,20190807-083835-0500,N,195.76,1,20190807-083835-0500,P,195.8,20
Quote,AAPL,20190807-083835.625-0500,20190807-083835-0500,V,195.76,1,20190807-083835-0500,P,195.8,20
Quote,AAPL,20190807-083835.625-0500,20190807-083835-0500,N,195.76,5,20190807-083835-0500,P,195.8,20
Quote,AAPL,20190807-083835.632-0500,20190807-083835-0500,N,195.76,5,20190807-083835-0500,N,195.82,3
Quote,AAPL,20190807-083835.632-0500,20190807-083835-0500,N,195.76,5,20190807-083835-0500,Q,195.82,1
Quote,AAPL,20190807-083835.632-0500,20190807-083835-0500,P,195.77,1,20190807-083835-0500,Q,195.82,1
Quote,AAPL,20190807-083835.632-0500,20190807-083835-0500,Q,195.77,2,20190807-083835-0500,Q,195.82,1
Quote,AAPL,20190807-083835.632-0500,20190807-083835-0500,X,195.77,5,20190807-083835-0500,Q,195.82,1
Quote,AAPL,20190807-083835.632-0500,20190807-083835-0500,X,195.78,4,20190807-083835-0500,Q,195.82,1
Quote,AAPL,20190807-083835.632-0500,20190807-083835-0500,X,195.78,5,20190807-083835-0500,Q,195.82,1
Quote,AAPL,20190807-083835.632-0500,20190807-083835-0500,P,195.78,6,20190807-083835-0500,Q,195.82,1
Quote,AAPL,20190807-083835.632-0500,20190807-083835-0500,Q,195.79,2,20190807-083835-0500,Q,195.82,1
Quote,AAPL,20190807-083835.633-0500,20190807-083835-0500,P,195.78,7,20190807-083835-0500,Q,195.82,1
Quote,AAPL,20190807-083835.633-0500,20190807-083835-0500,V,195.79,1,20190807-083835-0500,Q,195.82,1
Quote,AAPL,20190807-083835.633-0500,20190807-083835-0500,J,195.8,1,20190807-083835-0500,Q,195.82,1
Quote,AAPL,20190807-083835.633-0500,20190807-083835-0500,J,195.8,1,20190807-083835-0500,P,195.84,3
Quote,AAPL,20190807-083835.634-0500,20190807-083835-0500,J,195.8,1,20190807-083835-0500,N,195.84,3
Quote,AAPL,20190807-083835.634-0500,20190807-083835-0500,J,195.8,1,20190807-083835-0500,P,195.84,3
Quote,AAPL,20190807-083835.634-0500,20190807-083835-0500,J,195.8,1,20190807-083835-0500,Z,195.85,2
Quote,AAPL,20190807-083835.634-0500,20190807-083835-0500,J,195.8,1,20190807-083835-0500,N,195.85,7
Quote,AAPL,20190807-083835.634-0500,20190807-083835-0500,J,195.8,1,20190807-083835-0500,N,195.85,8
Quote,AAPL,20190807-083835.634-0500,20190807-083835-0500,J,195.8,1,20190807-083835-0500,N,195.85,9
Quote,AAPL,20190807-083835.634-0500,20190807-083835-0500,N,195.8,4,20190807-083835-0500,N,195.85,9
Quote,AAPL,20190807-083835.636-0500,20190807-083835-0500,J,195.8,1,20190807-083835-0500,N,195.85,9
Quote,AAPL,20190807-083835.663-0500,20190807-083835-0500,N,195.8,1,20190807-083835-0500,N,195.85,9
Quote,AAPL,20190807-083835.697-0500,20190807-083835-0500,K,195.82,1,20190807-083835-0500,N,195.85,9
Quote,AAPL,20190807-083835.749-0500,20190807-083835-0500,K,195.82,1,20190807-083835-0500,N,195.85,2
Quote,AAPL,20190807-083835.753-0500,20190807-083835-0500,B,195.82,1,20190807-083835-0500,N,195.85,2
Quote,AAPL,20190807-083835.753-0500,20190807-083835-0500,B,195.82,1,20190807-083835-0500,P,195.85,6
Quote,AAPL,20190807-083835.753-0500,20190807-083835-0500,B,195.82,1,20190807-083835-0500,P,195.85,7
Quote,AAPL,20190807-083835.753-0500,20190807-083835-0500,B,195.82,1,20190807-083835-0500,P,195.85,8
Quote,AAPL,20190807-083835.836-0500,20190807-083835-0500,B,195.82,1,20190807-083835-0500,Z,195.85,2
Quote,AAPL,20190807-083835.901-0500,20190807-083835-0500,B,195.82,1,20190807-083835-0500,P,195.85,2
Quote,AAPL,20190807-083835.902-0500,20190807-083835-0500,B,195.82,1,20190807-083835-0500,Z,195.85,2
Quote,AAPL,20190807-083835.910-0500,20190807-083835-0500,B,195.82,1,20190807-083835-0500,N,195.84,1
Quote,AAPL,20190807-083836.017-0500,20190807-083835-0500,B,195.82,1,20190807-083836-0500,Z,195.85,2
Quote,AAPL,20190807-083836.021-0500,20190807-083835-0500,B,195.82,1,20190807-083836-0500,P,195.86,3
Quote,AAPL,20190807-083836.021-0500,20190807-083836-0500,Z,195.82,2,20190807-083836-0500,P,195.86,3
Quote,AAPL,20190807-083836.021-0500,20190807-083836-0500,Z,195.82,2,20190807-083836-0500,N,195.87,2
Quote,AAPL,20190807-083836.021-0500,20190807-083836-0500,Z,195.82,2,20190807-083836-0500,P,195.87,3
Quote,AAPL,20190807-083836.021-0500,20190807-083836-0500,Z,195.82,2,20190807-083836-0500,N,195.87,2
Quote,AAPL,20190807-083836.021-0500,20190807-083836-0500,Z,195.82,2,20190807-083836-0500,N,195.88,4
Quote,AAPL,20190807-083836.129-0500,20190807-083836-0500,Z,195.82,2,20190807-083836-0500,Q,195.85,1
Quote,AAPL,20190807-083836.129-0500,20190807-083836-0500,Z,195.82,2,20190807-083836-0500,Q,195.85,2
Quote,AAPL,20190807-083836.138-0500,20190807-083836-0500,Z,195.82,2,20190807-083836-0500,Q,195.85,1
Quote,AAPL,20190807-083836.160-0500,20190807-083836-0500,V,195.82,1,20190807-083836-0500,Q,195.85,1
Quote,AAPL,20190807-083836.160-0500,20190807-083836-0500,V,195.82,1,20190807-083836-0500,N,195.85,2
Quote,AAPL,20190807-083836.213-0500,20190807-083836-0500,N,195.8,1,20190807-083836-0500,N,195.85,2
Quote,AAPL,20190807-083836.248-0500,20190807-083836-0500,J,195.82,1,20190807-083836-0500,N,195.85,2
Quote,AAPL,20190807-083836.260-0500,20190807-083836-0500,J,195.82,1,20190807-083836-0500,Q,195.85,1
Quote,AAPL,20190807-083836.284-0500,20190807-083836-0500,A,195.82,1,20190807-083836-0500,Q,195.85,1
Quote,AAPL,20190807-083836.285-0500,20190807-083836-0500,Z,195.82,1,20190807-083836-0500,Q,195.85,1
Quote,AAPL,20190807-083836.285-0500,20190807-083836-0500,V,195.82,1,20190807-083836-0500,Q,195.85,1
Quote,AAPL,20190807-083836.286-0500,20190807-083836-0500,N,195.8,1,20190807-083836-0500,Q,195.85,1
Quote,AAPL,20190807-083836.366-0500,20190807-083836-0500,V,195.8,1,20190807-083836-0500,Q,195.85,1
Quote,AAPL,20190807-083836.389-0500,20190807-083836-0500,N,195.8,1,20190807-083836-0500,Q,195.85,1
Quote,AAPL,20190807-083836.400-0500,20190807-083836-0500,N,195.8,1,20190807-083836-0500,B,195.85,1
Quote,AAPL,20190807-083836.493-0500,20190807-083836-0500,N,195.8,4,20190807-083836-0500,B,195.85,1
Quote,AAPL,20190807-083836.493-0500,20190807-083836-0500,X,195.8,5,20190807-083836-0500,B,195.85,1
Quote,AAPL,20190807-083836.494-0500,20190807-083836-0500,N,195.8,4,20190807-083836-0500,B,195.85,1
Quote,AAPL,20190807-083836.498-0500,20190807-083836-0500,N,195.8,4,20190807-083836-0500,Q,195.85,2
Quote,AAPL,20190807-083836.683-0500,20190807-083836-0500,V,195.8,2,20190807-083836-0500,Q,195.85,2
Quote,AAPL,20190807-083836.729-0500,20190807-083836-0500,N,195.8,3,20190807-083836-0500,Q,195.85,2
Quote,AAPL,20190807-083836.757-0500,20190807-083836-0500,V,195.8,2,20190807-083836-0500,Q,195.85,2
Quote,AAPL,20190807-083836.787-0500,20190807-083836-0500,V,195.8,2,20190807-083836-0500,Q,195.85,1
Quote,AAPL,20190807-083836.787-0500,20190807-083836-0500,V,195.8,2,20190807-083836-0500,B,195.85,1
Quote,AAPL,20190807-083836.787-0500,20190807-083836-0500,Q,195.81,1,20190807-083836-0500,B,195.85,1
Quote,AAPL,20190807-083836.787-0500,20190807-083836-0500,Q,195.81,2,20190807-083836-0500,B,195.85,1
Quote,AAPL,20190807-083836.787-0500,20190807-083836-0500,Q,195.81,2,20190807-083836-0500,P,195.86,8
Quote,AAPL,20190807-083836.787-0500,20190807-083836-0500,Q,195.81,3,20190807-083836-0500,P,195.86,8
Quote,AAPL,20190807-083836.787-0500,20190807-083836-0500,X,195.82,1,20190807-083836-0500,P,195.86,8
Quote,AAPL,20190807-083836.788-0500,20190807-083836-0500,X,195.82,3,20190807-083836-0500,P,195.86,8
Quote,AAPL,20190807-083836.788-0500,20190807-083836-0500,X,195.82,2,20190807-083836-0500,P,195.86,8
Quote,AAPL,20190807-083836.788-0500,20190807-083836-0500,Z,195.83,2,20190807-083836-0500,P,195.86,8
Quote,AAPL,20190807-083836.788-0500,20190807-083836-0500,Z,195.83,2,20190807-083836-0500,N,195.86,3
Quote,AAPL,20190807-083836.788-0500,20190807-083836-0500,Z,195.83,2,20190807-083836-0500,P,195.86,2
Quote,AAPL,20190807-083836.788-0500,20190807-083836-0500,Z,195.83,2,20190807-083836-0500,P,195.86,1
Quote,AAPL,20190807-083836.788-0500,20190807-083836-0500,Z,195.83,2,20190807-083836-0500,N,195.87,1
Quote,AAPL,20190807-083836.788-0500,20190807-083836-0500,Z,195.83,2,20190807-083836-0500,P,195.87,1
Quote,AAPL,20190807-083836.788-0500,20190807-083836-0500,Z,195.83,2,20190807-083836-0500,N,195.87,1
Quote,AAPL,20190807-083836.788-0500,20190807-083836-0500,Z,195.83,2,20190807-083836-0500,P,195.87,1
Quote,AAPL,20190807-083836.788-0500,20190807-083836-0500,Z,195.83,2,20190807-083836-0500,Q,195.88,4
Quote,AAPL,20190807-083836.788-0500,20190807-083836-0500,N,195.83,7,20190807-083836-0500,Q,195.88,4
Quote,AAPL,20190807-083836.788-0500,20190807-083836-0500,Z,195.83,2,20190807-083836-0500,Q,195.88,4
Quote,AAPL,20190807-083836.810-0500,20190807-083836-0500,Q,195.83,2,20190807-083836-0500,Q,195.88,4
Quote,AAPL,20190807-083836.817-0500,20190807-083836-0500,Z,195.83,2,20190807-083836-0500,N,195.88,4
Quote,AAPL,20190807-083836.913-0500,20190807-083836-0500,P,195.87,8,20190807-083836-0500,N,195.88,4
Quote,AAPL,20190807-083836.914-0500,20190807-083836-0500,P,195.87,8,20190807-083836-0500,Q,195.88,4
Quote,AAPL,20190807-083836.914-0500,20190807-083836-0500,P,195.87,2,20190807-083836-0500,Q,195.88,4
Quote,AAPL,20190807-083836.914-0500,20190807-083836-0500,N,195.84,1,20190807-083836-0500,Q,195.88,4
Quote,AAPL,20190807-083836.914-0500,20190807-083836-0500,N,195.84,1,20190807-083836-0500,Z,195.88,3
Quote,AAPL,20190807-083836.914-0500,20190807-083836-0500,N,195.84,1,20190807-083836-0500,P,195.87,1
Quote,AAPL,20190807-083836.914-0500,20190807-083836-0500,Z,195.83,2,20190807-083836-0500,P,195.87,1
Quote,AAPL,20190807-083836.914-0500,20190807-083836-0500,Z,195.83,2,20190807-083836-0500,P,195.87,2
